1027,Хасавюрт,Дагестан,Северо-Кавказский,133929,1846
1028,Хвалынск,Саратовская область,Приволжский,13199,1556
1029,Хилок,Забайкальский край,Сибирский,11530,1895
1030,Химки,Московская область,Центральный,207125,1850
1031,Холм,Новгородская область,Северо-Западный,3829,1144
1032,Холмск,Сахалинская область,Дальневосточный,30936,1870
1033,Хотьково,Московская область,Центральный,21612,1308
1034,Цивильск,Чувашия,Приволжский,13478,1589
1035,Цимлянск,Ростовская область,Южный,15029,1672
1036,Циолковский,Амурская область,Дальневосточный,6208,1961
1037,Чадан,Тыва,Сибирский,9037,1873
1038,Чайковский,Пермский край,Приволжский,82933,1955
1039,Чапаевск,Самарская область,Приволжский,72689,1909
1040,Чаплыгин,Липецкая область,Центральный,12656,1638
1041,Чебаркуль,Челябинская область,Уральский,43405,1736
1042,Чебоксары,Чувашия,Приволжский,447929,1469
1043,Чегем,Кабардино-Балкария,Северо-Кавказский,17988,1822
1044,Чекалин,Тульская область,Центральный,994,1565
1045,Челябинск,Челябинская область,Уральский,1130273,1736
1046,Чердынь,Пермский край,Приволжский,4920,1451
1047,Черемхово,Иркутская область,Сибирский,52650,1772
1048,Черепаново,Новосибирская область,Сибирский,19346,1912
1049,Череповец,Вологодская область,Северо-Западный,312311,1777
1050,Черкесск,Карачаево-Черкесия,Северо-Кавказский,121439,1825
1051,Чёрмоз,Пермский край,Приволжский,4017,1701
1052,Черноголовка,Московская область,Центральный,20986,1710
1053,Черногорск,Хакасия,Сибирский,72117,1936
1054,Чернушка,Пермский край,Приволжский,33275,1854
1055,Черняховск,Калининградская область,Северо-Западный,40464,1336
1056,Чехов,Московская область,Центральный,60677,1175
1057,Чистополь,Татарстан,Приволжский,60703,18 век
1058,Чита,Забайкальский край,Сибирский,323964,1653
1059,Чкаловск,Нижегородская область,Приволжский,12371,12 век
1060,Чудово,Новгородская область,Северо-Западный,16148,16 век
1061,Чулым,Новосибирская область,Сибирский,11964,1762
1062,Чусовой,Пермский край,Приволжский,46740,1878
1063,Чухлома,Костромская область,Центральный,5209,1381
1064,Шагонар,Тыва,Сибирский,10958,1888
1065,Шадринск,Курганская область,Уральский,77744,1662
1066,Шали,Чечня,Северо-Кавказский,47715,1378 или 1384
1067,Шарыпово,Красноярский край,Сибирский,38570,18 век
1068,Шарья,Костромская область,Центральный,23668,1906
1069,Шатура,Московская область,Центральный,32836,1423
1070,Шахты,Ростовская область,Южный,240152,1805
1071,Шахунья,Нижегородская область,Приволжский,21337,1921
1072,Шацк,Рязанская область,Центральный,6562,1553
1073,Шебекино,Белгородская область,Центральный,44277,1713
1074,Шелехов,Иркутская область,Сибирский,47960,1953
1075,Шенкурск,Архангельская область,Северо-Западный,5702,1137
1076,Шилка,Забайкальский край,Сибирский,13947,1897
1077,Шимановск,Амурская область,Дальневосточный,19815,1910
1078,Шиханы,Саратовская область,Приволжский,6067,1928
1079,Шлиссельбург,Ленинградская область,Северо-Западный,13305,1323
1080,Шумерля,Чувашия,Приволжский,33412,1916
1081,Шумиха,Курганская область,Уральский,17821,1892
1082,Шуя,Ивановская область,Центральный,58528,1394
1083,Щёкино,Тульская область,Центральный,58154,1870
1084,Щёлкино,Крым,Южный,10620,1978
1085,Щёлково,Московская область,Центральный,110380,16 век
1086,Щигры,Курская область,Центральный,17043,18 век
1087,Щучье,Курганская область,Уральский,10971,1750
1088,Электрогорск,Московская область,Центральный,22120,1912
1089,Электросталь,Московская область,Центральный,155324,1916
1090,Электроугли,Московская область,Центральный,20120,1899
1091,Элиста,Калмыкия,Южный,103728,1865
1092,Энгельс,Саратовская область,Приволжский,202838,1747
1093,Эртиль,Воронежская область,Центральный,11387,1897
1094,Югорск,Ханты-Мансийский АО — Югра,Уральский,34066,1962
1095,Южа,Ивановская область,Центральный,14170,1628
1096,Южно-Сахалинск,Сахалинская область,Дальневосточный,181727,1882
1097,Южно-Сухокумск,Дагестан,Северо-Кавказский,10048,1958
1098,Южноуральск,Челябинская область,Уральский,37890,1948
1099,Юрга,Кемеровская область,Сибирский,81536,1886
1100,Юрьев-Польский,Владимирская область,Центральный,19588,1152
1101,Юрьевец,Ивановская область,Центральный,10205,1225
1102,Юрюзань,Челябинская область,Уральский,12568,1758
1103,Юхнов,Калужская область,Центральный,7056,1410
1104,Ядрин,Чувашия,Приволжский,9614,1590
1105,Якутск,Якутия,Дальневосточный,269486,1632
1106,Ялта,Крым,Южный,76746,1154
1107,Ялуторовск,Тюменская область,Уральский,36494,1659
1108,Янаул,Башкортостан,Приволжский,26988,1914
1109,Яранск,Кировская область,Приволжский,17252,1584
1110,Яровое,Алтайский край,Сибирский,18085,1943
1111,Ярославль,Ярославская область,Центральный,591486,1010
1112,Ярцево,Смоленская область,Центральный,47853,1610
1113,Ясногорск,Тульская область,Центральный,16804,1578
1114,Ясный,Оренбургская область,Приволжский,16082,1961
1115,Яхрома,Московская область,Центральный,13248,1841
